Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CouncilArea_filled
Moonee Ponds,22 Tennyson St,3,h,1400000,S,Nelson,07/11/2016,6.9,3039,3,2,2.0,597,1970.0,Moonee Valley,-37.761,1.449.296,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,76 Argyle St,3,h,1550000,SP,Brad,08/10/2016,6.9,3039,3,2,3.0,477,2014.0,Moonee Valley,-377.661,1.449.076,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,25 Buckley St,3,h,1170000,S,Re,08/10/2016,6.9,3039,3,1,1.0,443,1930.0,Moonee Valley,-377.585,144.928,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,101 Holmes Rd,4,h,1120000,VB,Nelson,08/10/2016,6.9,3039,4,1,1.0,571,1915.0,Moonee Valley,-377.659,1.449.116,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,1/10 Scotia St,2,u,675000,S,Brad,08/10/2016,6.9,3039,2,1,1.0,206,1970.0,Moonee Valley,-377.694,1.449.059,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,20 Scotia St,3,h,880000,SP,McDonald,08/10/2016,6.9,3039,3,2,2.0,315,1970.0,Moonee Valley,-37.769,1.449.057,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,4 Addison St,4,h,1530000,S,Jellis,10/09/2016,6.9,3039,3,2,1.0,431,1906.0,Moonee Valley,-377.702,1.449.268,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,1 Athol St,4,h,1350000,PI,Brad,10/09/2016,6.9,3039,4,2,2.0,447,1880.0,Moonee Valley,-377.704,1.449.199,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,1/31 Holberg St,3,h,832000,S,Jellis,10/09/2016,6.9,3039,3,2,2.0,214,1997.0,Moonee Valley,-377.709,1.449.334,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,5/3 Lennox St,2,u,420000,VB,Nelson,10/09/2016,6.9,3039,2,1,1.0,0,1950.0,Moonee Valley,-377.701,1.449.079,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,106/26 Shuter St,3,u,565000,S,Jellis,10/09/2016,6.9,3039,2,2,1.0,0,2001.0,Moonee Valley,-377.672,1.449.209,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,3/16 Turner St,2,u,550000,VB,Woodards,10/09/2016,6.9,3039,2,1,1.0,0,1990.0,Moonee Valley,-377.617,1.449.367,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,50 Wilson St,4,h,1211000,S,Nelson,10/09/2016,6.9,3039,3,1,3.0,477,1910.0,Moonee Valley,-377.632,1.449.292,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,35 Eglinton St,4,h,1395000,PI,Brad,10/12/2016,6.9,3039,4,1,2.0,603,1970.0,Moonee Valley,-377.692,144.917,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,24 Hotham St,3,h,1630000,S,Barry,10/12/2016,6.9,3039,3,2,0.0,408,1900.0,Moonee Valley,-37.77,14.491.299.999.999.900,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,37 Lennox St,3,h,1160000,S,Nelson,10/12/2016,6.9,3039,3,1,1.0,449,1910.0,Moonee Valley,-377.674,1.449.084,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,36 Primrose St,3,h,1065000,S,McDonald,10/12/2016,6.9,3039,3,1,1.0,395,1970.0,Moonee Valley,-377.593,1.449.276,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,61 Steele St,4,h,1361500,S,Rendina,10/12/2016,6.9,3039,4,1,2.0,453,1920.0,Moonee Valley,-377.698,1.449.336,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,19 Sussex St,2,h,945000,S,Nelson,10/12/2016,6.9,3039,2,1,0.0,225,1890.0,Moonee Valley,-377.639,1.449.093,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,6/7 York St,1,u,360000,SP,Brad,10/12/2016,6.9,3039,1,1,1.0,0,1965.0,Moonee Valley,-377.652,1.449.116,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,31 Bowen St,2,h,860000,S,Nelson,11/02/2017,6.9,3039,2,1,1.0,301,1920.0,Moonee Valley,-377.695,1.449.092,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,7 Browning St,3,h,1260000,S,Jellis,11/02/2017,6.9,3039,3,2,1.0,253,1970.0,Moonee Valley,-377.708,1.449.234,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,35 Addison St,4,h,1637000,S,Nelson,12/11/2016,6.9,3039,4,1,3.0,539,1900.0,Moonee Valley,-377.701,1.449.287,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,30 Tennyson St,3,h,1505000,S,Jellis,12/11/2016,6.9,3039,3,2,2.0,249,2007.0,Moonee Valley,-377.609,1.449.296,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,10/40 Young St,2,t,515000,VB,Edward,12/11/2016,6.9,3039,2,1,1.0,1334,2006.0,Moonee Valley,-377.677,1.449.221,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,112 Dean St,3,h,1100000,VB,Brad,13/08/2016,6.9,3039,3,1,2.0,572,1970.0,Moonee Valley,-377.683,1.449.325,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,13/110 Maribyrnong Rd,2,u,330000,VB,Brad,14/05/2016,6.9,3039,2,1,1.0,0,2014.0,Moonee Valley,-377.715,144.916,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,59 Scott St,3,h,1145000,SP,Nelson,14/05/2016,6.9,3039,3,2,2.0,478,1970.0,Moonee Valley,-377.615,1.449.076,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,24 Steele St,4,h,1322000,S,Nelson,14/05/2016,6.9,3039,3,1,1.0,549,1930.0,Moonee Valley,-377.696,144.929,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,29 Winchester St,2,h,1015000,S,Nelson,14/05/2016,6.9,3039,2,1,1.0,228,1910.0,Moonee Valley,-377.685,1.449.183,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,25 Argyle St,2,h,750000,VB,Nelson,15/10/2016,6.9,3039,2,1,1.0,0,1970.0,Moonee Valley,-377.686,1.449.068,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,14 Eglinton St,2,h,1013000,S,Raine,15/10/2016,6.9,3039,2,1,0.0,237,1970.0,Moonee Valley,-37.769,14.491.899.999.999.900,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,4 Lennox St,3,h,840000,VB,Nelson,15/10/2016,6.9,3039,3,1,0.0,307,1910.0,Moonee Valley,-377.704,1.449.083,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,10 Normanby St,4,h,1150000,S,Nelson,15/10/2016,6.9,3039,4,2,1.0,481,1970.0,Moonee Valley,-377.709,1.449.151,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,83 Scott St,3,t,890500,S,Brad,15/10/2016,6.9,3039,3,2,1.0,213,1950.0,Moonee Valley,-377.631,1.449.073,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,2 Addison St,3,h,1370000,S,Nelson,16/04/2016,6.9,3039,3,1,2.0,427,1970.0,Moonee Valley,-377.702,1.449.266,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,61 Athol St,3,h,1400000,SP,Brad,16/04/2016,6.9,3039,3,2,2.0,394,1890.0,Moonee Valley,-377.699,1.449.149,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,22 McPherson St,4,h,1310000,S,Jellis,16/04/2016,6.9,3039,3,3,2.0,475,1970.0,Moonee Valley,-377.609,1.449.285,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,4 Milverton St,4,h,1833000,SP,Jellis,16/04/2016,6.9,3039,4,1,1.0,583,1970.0,Moonee Valley,-377.682,1.449.151,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,49 Derby St,3,h,855000,S,Brad,16/07/2016,6.9,3039,3,1,1.0,274,1970.0,Moonee Valley,-377.641,1.449.112,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,172 Maribyrnong Rd,3,h,930000,S,Brad,16/07/2016,6.9,3039,2,1,1.0,305,1900.0,Moonee Valley,-377.711,1.449.122,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,6 Robinson St,4,h,1640000,S,Brad,16/07/2016,6.9,3039,4,2,1.0,435,1920.0,Moonee Valley,-377.601,1.449.228,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,38 Addison St,3,h,1480000,S,Alexkarbon,17/09/2016,6.9,3039,3,1,2.0,436,1910.0,Moonee Valley,-377.704,1.449.292,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,1/19 Montague St,2,u,672000,SP,Nelson,17/09/2016,6.9,3039,2,1,2.0,230,1989.0,Moonee Valley,-377.595,1.449.317,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,6/9 St James St,2,u,410000,S,Brad,17/09/2016,6.9,3039,2,1,1.0,0,1970.0,Moonee Valley,-377.597,1.449.188,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,47 Margaret St,2,h,1055000,S,Moonee,18/03/2017,6.9,3039,2,1,1.0,292,1970.0,Moonee Valley,-377.642,1.449.195,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,22/122 Maribyrnong Rd,2,u,440000,VB,Barry,18/03/2017,6.9,3039,2,1,1.0,0,1970.0,Moonee Valley,-377.715,1.449.155,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,64 Salisbury St,3,h,1435000,S,Nelson,18/03/2017,6.9,3039,3,1,3.0,633,1970.0,Moonee Valley,-377.608,1.449.322,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,3 Sussex St,4,h,1275000,S,Nelson,18/03/2017,6.9,3039,4,2,1.0,627,1970.0,Moonee Valley,-377.649,1.449.091,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,54b Salisbury St,3,t,842500,S,Jellis,18/06/2016,6.9,3039,3,2,1.0,216,1995.0,Moonee Valley,-377.607,1.449.314,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,31 Wordsworth St,4,h,1345000,SP,Brad,18/06/2016,6.9,3039,4,2,2.0,313,1910.0,Moonee Valley,-377.709,1.449.288,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,16/51 Buckley St,1,u,265000,VB,Brad,19/11/2016,6.9,3039,1,1,1.0,0,1970.0,Moonee Valley,-37.758,1.449.237,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,3 Pattison St,2,h,849000,S,Brad,19/11/2016,6.9,3039,2,1,1.0,345,1930.0,Moonee Valley,-37.773,1.449.335,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,35 Athol St,3,h,1425000,SP,Brad,22/05/2016,6.9,3039,3,1,1.0,526,1900.0,Moonee Valley,-377.701,1.449.172,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,36 Derby St,3,t,1345000,SP,Barry,22/05/2016,6.9,3039,3,2,1.0,310,1930.0,Moonee Valley,-377.639,1.449.126,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,2/118 Holmes Rd,2,u,330000,SP,Jellis,22/05/2016,6.9,3039,3,1,1.0,0,1970.0,Moonee Valley,-377.654,1.449.094,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,1/132 Pascoe Vale Rd,4,t,726000,S,Nelson,22/05/2016,6.9,3039,4,2,1.0,67,2000.0,Moonee Valley,-37.761,1.449.262,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,1a Ardmillan Rd,3,h,1250000,S,Raine,23/04/2016,6.9,3039,3,2,1.0,283,2002.0,Moonee Valley,-377.638,1.449.175,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,2/102 Bent St,3,t,870000,S,Nelson,23/04/2016,6.9,3039,3,2,2.0,156,2000.0,Moonee Valley,-377.631,1.449.357,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,9 Newton Pde,2,h,801000,S,Brad,23/04/2016,6.9,3039,2,1,0.0,133,1970.0,Moonee Valley,-377.712,1.449.254,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,36 Aberfeldie St,3,h,1725000,PI,Nelson,24/09/2016,6.9,3039,3,2,3.0,596,1950.0,Moonee Valley,-377.609,144.905,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,1/5 Park St,1,u,415000,S,Weda,24/09/2016,6.9,3039,1,1,1.0,0,1970.0,Moonee Valley,-377.623,1.449.211,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,13/9 The Strand,3,u,650000,SP,Brad,24/09/2016,6.9,3039,3,1,1.0,0,1970.0,Moonee Valley,-377.606,1.449.236,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,4/6 Turner St,2,u,600000,S,Woodards,24/09/2016,6.9,3039,2,1,1.0,166,1965.0,Moonee Valley,-377.624,1.449.365,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,25 Wilson St,4,h,1505000,S,Frank,25/02/2017,6.9,3039,4,2,2.0,441,1910.0,Moonee Valley,-377.627,1.449.278,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,36 Scotia St,3,h,850000,S,Nelson,26/07/2016,6.9,3039,3,2,1.0,271,1915.0,Moonee Valley,-377.682,1.449.058,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,5/51 Buckley St,1,u,292000,S,Barry,27/06/2016,6.9,3039,1,1,1.0,0,1970.0,Moonee Valley,-37.758,1.449.237,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,15 Orford St,2,h,956000,SP,Nelson,27/06/2016,6.9,3039,2,1,2.0,435,1920.0,Moonee Valley,-377.692,1.449.042,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,28 Vine St,3,h,1683000,SP,Rendina,27/06/2016,6.9,3039,3,2,2.0,222,1880.0,Moonee Valley,-377.688,1.449.291,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,1/21 Holmes Rd,2,u,574000,S,Jellis,27/11/2016,6.9,3039,2,2,1.0,159,1970.0,Moonee Valley,-377.666,1.449.184,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,12/17 Moore St,2,u,470000,VB,Nelson,27/11/2016,6.9,3039,2,1,1.0,0,2014.0,Moonee Valley,-377.677,144.92,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,1/263 Union Rd,3,t,1130000,S,Brad,27/11/2016,6.9,3039,3,2,2.0,217,2013.0,Moonee Valley,-377.704,1.449.162,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,1/16 Capulet St,2,u,730000,SP,Woodards,28/05/2016,6.9,3039,2,1,2.0,217,1970.0,Moonee Valley,-377.609,1.449.308,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,21 Winchester St,2,h,831000,S,Barry,28/05/2016,6.9,3039,2,1,1.0,0,1970.0,Moonee Valley,-377.685,1.449.186,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,11 Bowen St,3,h,930000,S,Nelson,28/08/2016,6.9,3039,3,3,1.0,325,1910.0,Moonee Valley,-377.702,1.449.091,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,27 Moore St,3,h,800000,VB,Nelson,28/08/2016,6.9,3039,2,1,1.0,207,1970.0,Moonee Valley,-377.687,1.449.203,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,54 Ngarveno St,3,h,1111000,S,Ray,28/08/2016,6.9,3039,3,1,2.0,502,1970.0,Moonee Valley,-377.693,1.449.299,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,3 Norfolk St,2,h,900000,S,Nelson,28/08/2016,6.9,3039,2,1,1.0,339,1970.0,Moonee Valley,-377.651,1.449.078,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,3 Victoria St,2,h,822500,S,Nelson,28/08/2016,6.9,3039,3,1,1.0,219,1900.0,Moonee Valley,-377.627,1.449.141,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,33 Walker St,4,h,1400000,S,Jellis,28/08/2016,6.9,3039,3,2,2.0,595,1970.0,Moonee Valley,-377.641,1.449.265,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,4/7 York St,1,u,336000,S,Brad,28/08/2016,6.9,3039,1,1,1.0,0,1980.0,Moonee Valley,-377.652,1.449.116,Western Metropolitan,6232.0,Moonee Valley
Moonee Ponds,4/208 Maribyrnong Rd,2,t,800000,S,Nelson,30/07/2016,6.9,3039,2,2,2.0,239,1970.0,Moonee Valley,-377.708,1.449.093,Western Metropolitan,6232.0,Moonee Valley
Moorabbin,21 Fiddes St,3,h,1224000,S,Buxton,03/09/2016,14.6,3189,3,1,3.0,834,1960.0,Kingston,-379.376,1.450.474,Southern Metropolitan,2555.0,Kingston
Moorabbin,23 Fiddes St,3,h,1020000,S,Buxton,03/09/2016,14.6,3189,3,1,3.0,771,1970.0,Kingston,-379.375,1.450.474,Southern Metropolitan,2555.0,Kingston
Moorabbin,19 Hamer St,3,h,1000000,S,O'Brien,03/09/2016,14.6,3189,3,2,2.0,573,1970.0,Kingston,-379.428,14.504.399.999.999.900,Southern Metropolitan,2555.0,Kingston
Moorabbin,6/1015 Nepean Hwy,1,u,380500,S,Ray,03/09/2016,14.6,3189,1,1,1.0,106,1990.0,Kingston,-379.374,1.450.388,Southern Metropolitan,2555.0,Kingston
Moorabbin,11A Barbara St,4,h,930000,VB,McGrath,03/12/2016,14.6,3189,4,3,2.0,443,1970.0,Kingston,-379.371,1.450.578,Southern Metropolitan,2555.0,Kingston
Moorabbin,7 Barbara St,3,h,1090000,SP,Woodards,03/12/2016,14.6,3189,3,2,2.0,784,1960.0,Kingston,-379.368,1.450.568,Southern Metropolitan,2555.0,Kingston
Moorabbin,16 Matilda Rd,4,h,947500,S,McGrath,03/12/2016,14.6,3189,4,2,2.0,609,1970.0,Kingston,-379.416,145.058,Southern Metropolitan,2555.0,Kingston
Moorabbin,52 Bulli St,3,h,1417250,S,Buxton,04/02/2016,14.6,3189,3,2,2.0,653,1950.0,Kingston,-379.418,1.450.549,Southern Metropolitan,2555.0,Kingston
Moorabbin,10 Avon St,3,h,980000,SP,Buxton,04/03/2017,14.6,3189,3,1,2.0,623,1970.0,Kingston,-379.404,145.046,Southern Metropolitan,2555.0,Kingston
Moorabbin,38 Grandview Gr,2,h,950000,SP,Buxton,04/06/2016,14.6,3189,2,1,3.0,649,1950.0,Kingston,-379.424,1.450.464,Southern Metropolitan,2555.0,Kingston
Moorabbin,8b William St,4,h,1140000,SA,Buxton,04/06/2016,14.6,3189,4,2,1.0,318,2015.0,Kingston,-379.443,1.450.448,Southern Metropolitan,2555.0,Kingston
Moorabbin,1/1017 Nepean Hwy,3,t,750000,PI,Buxton,07/05/2016,14.6,3189,3,2,1.0,164,2010.0,Kingston,-379.378,1.450.385,Southern Metropolitan,2555.0,Kingston
Moorabbin,1/4 Grandview Gr,3,u,931000,S,hockingstuart,07/11/2016,14.6,3189,3,1,2.0,313,1970.0,Kingston,-379.449,1.450.459,Southern Metropolitan,2555.0,Kingston
Moorabbin,2/17 Barilla Rd,2,u,655000,S,Buxton,08/10/2016,14.6,3189,2,1,1.0,1202,1970.0,Kingston,-379.412,1.450.465,Southern Metropolitan,2555.0,Kingston
Moorabbin,83 Bulli St,4,h,1200000,S,Buxton,08/10/2016,14.6,3189,4,2,1.0,696,1955.0,Kingston,-379.398,1.450.554,Southern Metropolitan,2555.0,Kingston
Moorabbin,14 Avon St,3,h,987000,S,Buxton,10/09/2016,14.6,3189,3,1,1.0,603,1960.0,Kingston,-379.404,1.450.464,Southern Metropolitan,2555.0,Kingston
Moorabbin,15 Genoa St,3,h,937000,S,Hodges,10/09/2016,14.6,3189,3,2,1.0,534,1960.0,Kingston,-379.426,1.450.568,Southern Metropolitan,2555.0,Kingston
Moorabbin,5 Schofield St,4,h,1426000,S,McGrath,10/09/2016,14.6,3189,4,2,1.0,720,1950.0,Kingston,-379.394,1.450.408,Southern Metropolitan,2555.0,Kingston
Moorabbin,5A William St,4,h,1016000,S,Buxton,11/02/2017,14.6,3189,4,3,2.0,272,2000.0,Kingston,-379.443,1.450.444,Southern Metropolitan,2555.0,Kingston
Moorabbin,2b Rice St,3,t,910000,S,hockingstuart,12/11/2016,14.6,3189,3,2,2.0,312,1970.0,Kingston,-379.412,1.450.491,Southern Metropolitan,2555.0,Kingston
Moorabbin,5 Florida Ct,4,h,1385000,S,Gary,14/05/2016,14.6,3189,4,2,2.0,807,1970.0,Kingston,-379.431,1.450.407,Southern Metropolitan,2555.0,Kingston
Moorabbin,2/1 Perry St,3,t,785000,S,Ray,16/04/2016,14.6,3189,3,2,2.0,169,1970.0,Kingston,-379.385,1.450.397,Southern Metropolitan,2555.0,Kingston
Moorabbin,118 Rowans Rd,3,h,901000,S,O'Brien,16/07/2016,14.6,3189,2,2,3.0,558,1955.0,Kingston,-379.435,1.450.522,Southern Metropolitan,2555.0,Kingston
Moorabbin,2 Margaret St,4,h,1300000,S,Woodards,17/09/2016,14.6,3189,4,3,2.0,743,1973.0,Kingston,-379.362,1.450.442,Southern Metropolitan,2555.0,Kingston
Moorabbin,1 Otford Cl,3,h,975000,S,Woodards,17/09/2016,14.6,3189,2,1,2.0,576,1940.0,Kingston,-379.363,1.450.495,Southern Metropolitan,2555.0,Kingston
Moorabbin,23 Franklin St,4,h,1070000,S,Buxton,18/03/2017,14.6,3189,4,2,1.0,603,1955.0,Kingston,-379.381,1.450.534,Southern Metropolitan,2555.0,Kingston
Moorabbin,1/17 Baker St,2,u,639000,S,Buxton/Find,19/11/2016,14.6,3189,2,1,1.0,83,1960.0,Kingston,-379.355,1.450.485,Southern Metropolitan,2555.0,Kingston
Moorabbin,2/1 Barbara St,2,u,605000,S,Ray,19/11/2016,14.6,3189,2,1,2.0,180,1980.0,Kingston,-379.363,1.450.564,Southern Metropolitan,2555.0,Kingston
Moorabbin,1 Rhonda Ct,3,h,960000,S,Ray,19/11/2016,14.6,3189,3,1,1.0,593,1960.0,Kingston,-379.431,1.450.484,Southern Metropolitan,2555.0,Kingston
Moorabbin,13 Franklin St,3,h,725000,PI,Ray,22/05/2016,14.6,3189,3,2,1.0,374,1950.0,Kingston,-37.939,1.450.533,Southern Metropolitan,2555.0,Kingston
Moorabbin,5 Margaret St,3,h,981000,S,Buxton,22/05/2016,14.6,3189,2,1,2.0,601,1970.0,Kingston,-379.361,1.450.456,Southern Metropolitan,2555.0,Kingston
Moorabbin,5 Bruthen St,3,h,975000,SP,Buxton,22/08/2016,14.6,3189,3,1,2.0,650,1970.0,Kingston,-379.378,1.450.546,Southern Metropolitan,2555.0,Kingston
Moorabbin,10 Beilby St,3,h,800000,PI,hockingstuart,26/07/2016,14.6,3189,3,2,2.0,261,1990.0,Kingston,-379.429,1.450.474,Southern Metropolitan,2555.0,Kingston
Moorabbin,56 Chapel Rd,4,h,921000,S,Buxton,26/07/2016,14.6,3189,4,1,2.0,592,1970.0,Kingston,-379.407,1.450.482,Southern Metropolitan,2555.0,Kingston
Moorabbin,6a Clay St,3,t,917000,S,Ray,26/07/2016,14.6,3189,3,2,2.0,472,2001.0,Kingston,-379.387,1.450.461,Southern Metropolitan,2555.0,Kingston
Moorabbin,52 Royena Rd,3,h,890000,PI,Buxton,26/07/2016,14.6,3189,3,1,1.0,698,1960.0,Kingston,-379.369,1.450.578,Southern Metropolitan,2555.0,Kingston
Moorabbin,51 Clay St,3,h,1008000,S,McGrath,27/06/2016,14.6,3189,3,2,1.0,1334,1960.0,Kingston,-379.354,1.450.464,Southern Metropolitan,2555.0,Kingston
Moorabbin,15 Biscop Rd,2,h,1191000,S,C21,27/11/2016,14.6,3189,2,1,2.0,756,1950.0,Kingston,-37.94,1.450.449,Southern Metropolitan,2555.0,Kingston
Moorabbin,15 Faye St,4,h,1130000,S,Buxton,27/11/2016,14.6,3189,4,1,2.0,638,1972.0,Kingston,-379.378,14.505.700.000.000.000,Southern Metropolitan,2555.0,Kingston
Moorabbin,2/3 Fiddes St,2,h,776000,S,Ray,27/11/2016,14.6,3189,2,1,1.0,209,2002.0,Kingston,-379.389,1.450.467,Southern Metropolitan,2555.0,Kingston
Moorabbin,8 Barilla Rd,4,h,1035000,S,Buxton,28/05/2016,14.6,3189,3,1,2.0,688,1950.0,Kingston,-379.411,145.043,Southern Metropolitan,2555.0,Kingston
Moorabbin,77 Chapel Rd,3,h,920000,S,hockingstuart,28/05/2016,14.6,3189,3,1,1.0,653,1970.0,Kingston,-379.392,1.450.481,Southern Metropolitan,2555.0,Kingston
Moorabbin,17 Horsmunden Rd,4,h,1160000,S,Gary,28/05/2016,14.6,3189,4,2,2.0,588,2011.0,Kingston,-379.395,1.450.477,Southern Metropolitan,2555.0,Kingston
Moorabbin,6 Wimmera St,3,h,825000,PI,Buxton,28/05/2016,14.6,3189,3,1,2.0,538,1970.0,Kingston,-379.454,1.450.507,Southern Metropolitan,2555.0,Kingston
Moorabbin,24a Franklin St,3,t,800000,S,Buxton,28/08/2016,14.6,3189,3,2,1.0,0,1999.0,Kingston,-379.374,1.450.542,Southern Metropolitan,2555.0,Kingston
Moorabbin,1/23 Genoa St,1,u,240000,VB,Ray,30/07/2016,14.6,3189,1,1,1.0,0,1970.0,Kingston,-379.428,1.450.584,Southern Metropolitan,2555.0,Kingston
Moorabbin,1/1 Perry St,4,t,1105000,S,Hodges,30/07/2016,14.6,3189,3,2,2.0,220,2015.0,Kingston,-379.387,1.450.398,Southern Metropolitan,2555.0,Kingston
Newport,23a Farm St,3,h,1025000,SP,Sweeney,03/09/2016,8.4,3015,3,2,2.0,301,1970.0,Hobsons Bay,-37.842,1.448.902,Western Metropolitan,5498.0,Hobsons Bay
Newport,1/26 Thorpe St,3,h,826000,S,Village,03/09/2016,8.4,3015,2,1,2.0,281,1957.0,Hobsons Bay,-378.457,1.448.651,Western Metropolitan,5498.0,Hobsons Bay
Newport,14 Chalmers La,3,h,900000,SP,Raine,03/12/2016,8.4,3015,3,2,2.0,194,2010.0,Hobsons Bay,-378.395,1.448.787,Western Metropolitan,5498.0,Hobsons Bay
Newport,45 Milford St,3,t,962000,S,Village,03/12/2016,8.4,3015,3,2,2.0,283,2011.0,Hobsons Bay,-378.477,1.448.753,Western Metropolitan,5498.0,Hobsons Bay
Newport,44 Challis St,2,h,800000,S,Williams,04/03/2017,8.4,3015,2,1,1.0,244,1940.0,Hobsons Bay,-37.846,1.448.729,Western Metropolitan,5498.0,Hobsons Bay
Newport,1/217 Woods St,3,h,785000,S,Raine,04/03/2017,8.4,3015,3,2,2.0,0,2013.0,Hobsons Bay,-378.447,1.448.654,Western Metropolitan,5498.0,Hobsons Bay
Newport,70 Market St,4,h,710000,S,Greg,04/06/2016,8.4,3015,4,1,2.0,329,1955.0,Hobsons Bay,-37.847,1.448.788,Western Metropolitan,5498.0,Hobsons Bay
Newport,473 Melbourne Rd,3,h,920000,VB,Williams,04/06/2016,8.4,3015,3,2,2.0,296,1910.0,Hobsons Bay,-378.395,1.448.825,Western Metropolitan,5498.0,Hobsons Bay
Newport,46 River St,4,h,940000,VB,Williams,04/06/2016,8.4,3015,3,2,1.0,379,1930.0,Hobsons Bay,-378.408,1.448.893,Western Metropolitan,5498.0,Hobsons Bay
Newport,4/31 Clyde St,3,h,655800,S,Greg,06/08/2016,8.4,3015,2,2,1.0,178,2009.0,Hobsons Bay,-378.416,1.448.651,Western Metropolitan,5498.0,Hobsons Bay
